userID,merchantID,transactionID,datetime,day_of_week,amount,is_fraud
USER_0217,MERCH_051,TXN_00002979,2024-05-09 16:46:00,Thursday,7455.97,0
USER_0078,MERCH_046,TXN_00001636,2024-05-09 18:29:00,Thursday,6506.88,0
USER_0255,MERCH_065,TXN_00001039,2024-05-09 19:10:00,Thursday,3543.34,0
USER_0132,MERCH_092,TXN_00000305,2024-05-09 20:50:00,Thursday,5720.81,0
USER_0331,MERCH_013,TXN_00000031,2024-05-09 20:51:00,Thursday,2740.59,0
USER_0154,MERCH_034,TXN_00001896,2024-05-10 03:17:00,Friday,4521.44,0
USER_0407,MERCH_068,TXN_00002468,2024-05-10 03:19:00,Friday,7039.84,0
USER_0188,MERCH_032,TXN_00004329,2024-05-10 03:55:00,Friday,18571.97,1
USER_0350,MERCH_058,TXN_00004094,2024-05-10 10:00:00,Friday,19085.29,1
USER_0064,MERCH_014,TXN_00003945,2024-05-10 11:40:00,Friday,5506.22,0
USER_0438,MERCH_020,TXN_00000544,2024-05-10 12:26:00,Friday,14250.02,0
USER_0140,MERCH_032,TXN_00001195,2024-05-10 14:13:00,Friday,5196.6,0
USER_0461,MERCH_028,TXN_00003635,2024-05-10 14:40:00,Friday,6909.1,0
USER_0462,MERCH_089,TXN_00002485,2024-05-10 15:01:00,Friday,6942.8,0
USER_0431,MERCH_094,TXN_00004127,2024-05-10 17:00:00,Friday,4741.57,0
USER_0490,MERCH_023,TXN_00000290,2024-05-10 17:34:00,Friday,6403.93,0
USER_0325,MERCH_061,TXN_00002126,2024-05-10 17:36:00,Friday,5888.31,0
USER_0327,MERCH_004,TXN_00003123,2024-05-10 17:48:00,Friday,4754.63,0
USER_0195,MERCH_077,TXN_00003422,2024-05-10 18:52:00,Friday,2328.96,0
USER_0275,MERCH_097,TXN_00000018,2024-05-10 19:07:00,Friday,2107.1,0
USER_0023,MERCH_051,TXN_00003081,2024-05-10 19:27:00,Friday,7503.88,0
USER_0461,MERCH_070,TXN_00002539,2024-05-10 20:54:00,Friday,2758.44,0
USER_0110,MERCH_030,TXN_00004465,2024-05-11 03:39:00,Saturday,16027.75,1
USER_0249,MERCH_014,TXN_00004418,2024-05-11 08:26:00,Saturday,19346.85,1
USER_0365,MERCH_033,TXN_00001434,2024-05-11 08:57:00,Saturday,5409.05,0
USER_0216,MERCH_051,TXN_00001985,2024-05-11 09:41:00,Saturday,6965.63,0
USER_0203,MERCH_026,TXN_00002854,2024-05-11 09:45:00,Saturday,2615.66,0
USER_0350,MERCH_058,TXN_00004095,2024-05-11 10:00:00,Saturday,16697.04,1
USER_0130,MERCH_096,TXN_00000235,2024-05-11 10:15:00,Saturday,5397.8,0
USER_0248,MERCH_015,TXN_00004068,2024-05-11 11:00:00,Saturday,2214.86,0
USER_0035,MERCH_045,TXN_00001770,2024-05-11 12:40:00,Saturday,2348.48,0
USER_0369,MERCH_005,TXN_00004626,2024-05-11 13:21:00,Saturday,18882.0,1
USER_0394,MERCH_064,TXN_00003387,2024-05-11 13:27:00,Saturday,6572.91,0
USER_0416,MERCH_019,TXN_00003814,2024-05-11 13:46:00,Saturday,2520.37,0
USER_0452,MERCH_060,TXN_00003306,2024-05-11 14:16:00,Saturday,6953.77,0
USER_0213,MERCH_093,TXN_00001568,2024-05-11 14:25:00,Saturday,6422.29,0
USER_0048,MERCH_071,TXN_00002487,2024-05-11 15:26:00,Saturday,7464.23,0
USER_0112,MERCH_075,TXN_00000318,2024-05-11 15:44:00,Saturday,7958.87,0
USER_0333,MERCH_100,TXN_00004266,2024-05-11 17:00:00,Saturday,3214.57,0
USER_0004,MERCH_092,TXN_00001401,2024-05-11 17:15:00,Saturday,12628.56,0
USER_0478,MERCH_053,TXN_00000454,2024-05-11 17:40:00,Saturday,7140.39,0
USER_0194,MERCH_096,TXN_00004183,2024-05-11 18:00:00,Saturday,2193.12,0
USER_0162,MERCH_065,TXN_00004244,2024-05-11 18:00:00,Saturday,17424.59,1
USER_0324,MERCH_035,TXN_00004375,2024-05-11 18:14:00,Saturday,16528.78,1
USER_0204,MERCH_081,TXN_00002707,2024-05-11 18:14:00,Saturday,8065.08,0
USER_0063,MERCH_056,TXN_00001606,2024-05-11 18:18:00,Saturday,1058.34,0
USER_0300,MERCH_086,TXN_00003093,2024-05-11 19:08:00,Saturday,3188.39,0
USER_0060,MERCH_064,TXN_00001127,2024-05-11 19:28:00,Saturday,1145.65,0
USER_0073,MERCH_076,TXN_00003967,2024-05-11 19:42:00,Saturday,5799.38,0
USER_0353,MERCH_093,TXN_00000361,2024-05-11 20:03:00,Saturday,2625.01,0
USER_0135,MERCH_068,TXN_00004940,2024-05-12 01:25:00,Sunday,9935.16,1
USER_0059,MERCH_026,TXN_00001530,2024-05-12 01:50:00,Sunday,10891.13,0
USER_0135,MERCH_068,TXN_00004934,2024-05-12 01:57:00,Sunday,13592.26,1
USER_0317,MERCH_017,TXN_00004556,2024-05-12 04:02:00,Sunday,16452.8,1
USER_0064,MERCH_072,TXN_00004454,2024-05-12 05:02:00,Sunday,17969.17,1
USER_0135,MERCH_068,TXN_00004933,2024-05-12 05:11:00,Sunday,17196.44,1
USER_0400,MERCH_008,TXN_00000767,2024-05-12 05:56:00,Sunday,3915.65,0
USER_0240,MERCH_046,TXN_00004324,2024-05-12 06:19:00,Sunday,16335.41,1
USER_0093,MERCH_050,TXN_00004682,2024-05-12 06:46:00,Sunday,17466.48,1
USER_0168,MERCH_039,TXN_00002961,2024-05-12 08:12:00,Sunday,5968.29,0
USER_0473,MERCH_013,TXN_00002274,2024-05-12 09:29:00,Sunday,14209.44,0
USER_0301,MERCH_009,TXN_00002940,2024-05-12 09:31:00,Sunday,2906.01,0
USER_0442,MERCH_034,TXN_00004534,2024-05-12 09:57:00,Sunday,16544.06,1
USER_0135,MERCH_068,TXN_00004932,2024-05-12 10:14:00,Sunday,8248.91,1
USER_0135,MERCH_068,TXN_00004937,2024-05-12 10:18:00,Sunday,14204.43,1
USER_0205,MERCH_095,TXN_00001339,2024-05-12 10:27:00,Sunday,14590.4,0
USER_0339,MERCH_001,TXN_00001610,2024-05-12 11:56:00,Sunday,7013.07,0
USER_0350,MERCH_058,TXN_00004096,2024-05-12 12:00:00,Sunday,17605.54,1
USER_0277,MERCH_092,TXN_00001691,2024-05-12 12:06:00,Sunday,4106.69,0
USER_0126,MERCH_067,TXN_00004433,2024-05-12 12:49:00,Sunday,17213.11,1
USER_0162,MERCH_065,TXN_00004245,2024-05-12 13:00:00,Sunday,19285.22,1
USER_0229,MERCH_055,TXN_00002252,2024-05-12 13:14:00,Sunday,7381.19,0
USER_0158,MERCH_058,TXN_00004519,2024-05-12 13:21:00,Sunday,17753.07,1
USER_0055,MERCH_077,TXN_00004422,2024-05-12 13:28:00,Sunday,18807.77,1
USER_0198,MERCH_048,TXN_00000982,2024-05-12 14:19:00,Sunday,14120.24,0
USER_0225,MERCH_024,TXN_00001666,2024-05-12 14:38:00,Sunday,2709.71,0
USER_0422,MERCH_076,TXN_00002615,2024-05-12 14:46:00,Sunday,6536.83,0
USER_0307,MERCH_033,TXN_00001191,2024-05-12 15:53:00,Sunday,5096.11,0
USER_0135,MERCH_068,TXN_00004935,2024-05-12 16:14:00,Sunday,14523.68,1
USER_0005,MERCH_079,TXN_00000427,2024-05-12 16:46:00,Sunday,6237.88,0
USER_0431,MERCH_094,TXN_00004128,2024-05-12 18:00:00,Sunday,2213.09,0
USER_0449,MERCH_068,TXN_00001604,2024-05-12 19:56:00,Sunday,5124.03,0
USER_0469,MERCH_057,TXN_00003136,2024-05-12 20:32:00,Sunday,3806.6,0
USER_0224,MERCH_033,TXN_00001316,2024-05-12 20:32:00,Sunday,5444.86,0
USER_0434,MERCH_096,TXN_00001009,2024-05-12 21:22:00,Sunday,4504.44,0
USER_0306,MERCH_006,TXN_00004614,2024-05-12 22:21:00,Sunday,19774.39,1
USER_0152,MERCH_065,TXN_00004521,2024-05-12 23:26:00,Sunday,16043.35,1
USER_0135,MERCH_068,TXN_00004930,2024-05-12 23:38:00,Sunday,9575.51,1
USER_0166,MERCH_066,TXN_00004309,2024-05-12 23:53:00,Sunday,16321.4,1
USER_0135,MERCH_068,TXN_00004939,2024-05-13 05:57:00,Monday,13475.02,1
USER_0081,MERCH_069,TXN_00000757,2024-05-13 07:57:00,Monday,7940.24,0
USER_0424,MERCH_083,TXN_00001558,2024-05-13 08:25:00,Monday,2259.33,0
USER_0333,MERCH_100,TXN_00004267,2024-05-13 10:00:00,Monday,2775.84,0
USER_0143,MERCH_011,TXN_00002336,2024-05-13 10:11:00,Monday,2325.1,0
USER_0083,MERCH_090,TXN_00001068,2024-05-13 10:26:00,Monday,6694.0,0
USER_0461,MERCH_066,TXN_00003448,2024-05-13 10:55:00,Monday,4162.39,0
USER_0054,MERCH_081,TXN_00003258,2024-05-13 11:43:00,Monday,7844.39,0
USER_0218,MERCH_035,TXN_00001931,2024-05-13 12:01:00,Monday,7292.16,0
USER_0170,MERCH_005,TXN_00002945,2024-05-13 12:20:00,Monday,4291.82,0
USER_0194,MERCH_096,TXN_00004184,2024-05-13 13:00:00,Monday,15971.07,1
USER_0238,MERCH_085,TXN_00001111,2024-05-13 13:16:00,Monday,6380.53,0
USER_0294,MERCH_017,TXN_00001223,2024-05-13 13:26:00,Monday,5345.96,0
USER_0447,MERCH_056,TXN_00002275,2024-05-13 13:52:00,Monday,4339.76,0
USER_0033,MERCH_046,TXN_00003351,2024-05-13 14:00:00,Monday,2896.34,0
USER_0162,MERCH_065,TXN_00004246,2024-05-13 14:00:00,Monday,15939.09,1
USER_0286,MERCH_029,TXN_00002671,2024-05-13 15:06:00,Monday,4221.68,0
USER_0360,MERCH_030,TXN_00000685,2024-05-13 15:33:00,Monday,5905.73,0
USER_0135,MERCH_068,TXN_00004938,2024-05-13 15:47:00,Monday,13414.74,1
USER_0282,MERCH_069,TXN_00003956,2024-05-13 15:59:00,Monday,2390.39,0
USER_0258,MERCH_088,TXN_00001617,2024-05-13 16:27:00,Monday,7730.13,0
USER_0248,MERCH_015,TXN_00004069,2024-05-13 17:00:00,Monday,3248.29,0
USER_0019,MERCH_078,TXN_00003486,2024-05-13 17:32:00,Monday,3424.22,0
USER_0352,MERCH_088,TXN_00003062,2024-05-13 17:43:00,Monday,4996.85,0
USER_0326,MERCH_007,TXN_00002668,2024-05-13 18:14:00,Monday,2810.56,0
USER_0274,MERCH_050,TXN_00003056,2024-05-13 18:36:00,Monday,1968.56,0
USER_0133,MERCH_068,TXN_00000828,2024-05-13 18:59:00,Monday,4938.44,0
USER_0118,MERCH_065,TXN_00000194,2024-05-13 19:04:00,Monday,6194.29,0
USER_0135,MERCH_068,TXN_00004931,2024-05-13 20:39:00,Monday,9467.06,1
USER_0179,MERCH_069,TXN_00002637,2024-05-13 22:28:00,Monday,4006.39,0
USER_0135,MERCH_068,TXN_00004936,2024-05-13 23:17:00,Monday,9818.31,1
USER_0046,MERCH_017,TXN_00002503,2024-05-14 05:45:00,Tuesday,9419.13,0
USER_0163,MERCH_057,TXN_00003636,2024-05-14 09:08:00,Tuesday,4673.58,0
USER_0174,MERCH_098,TXN_00000738,2024-05-14 09:41:00,Tuesday,4754.47,0
USER_0152,MERCH_027,TXN_00000599,2024-05-14 09:52:00,Tuesday,5312.76,0
USER_0019,MERCH_089,TXN_00002530,2024-05-14 10:59:00,Tuesday,7266.37,0
USER_0211,MERCH_029,TXN_00001601,2024-05-14 11:31:00,Tuesday,5043.09,0
USER_0431,MERCH_094,TXN_00004129,2024-05-14 13:00:00,Tuesday,3576.67,0
USER_0024,MERCH_042,TXN_00000142,2024-05-14 13:23:00,Tuesday,2709.38,0
USER_0275,MERCH_027,TXN_00003875,2024-05-14 13:41:00,Tuesday,5116.44,0
USER_0411,MERCH_004,TXN_00001988,2024-05-14 13:52:00,Tuesday,3466.65,0
USER_0257,MERCH_025,TXN_00001491,2024-05-14 15:08:00,Tuesday,1681.66,0
USER_0061,MERCH_019,TXN_00002618,2024-05-14 15:35:00,Tuesday,3566.83,0
USER_0194,MERCH_096,TXN_00004185,2024-05-14 17:00:00,Tuesday,15864.49,1
USER_0030,MERCH_067,TXN_00003360,2024-05-14 17:47:00,Tuesday,2344.74,0
USER_0118,MERCH_080,TXN_00004007,2024-05-14 18:00:00,Tuesday,3995.09,0
USER_0429,MERCH_089,TXN_00000853,2024-05-14 18:19:00,Tuesday,2387.03,0
USER_0348,MERCH_052,TXN_00003075,2024-05-14 18:41:00,Tuesday,7378.12,0
USER_0274,MERCH_082,TXN_00000538,2024-05-14 19:32:00,Tuesday,2189.91,0
USER_0483,MERCH_012,TXN_00002764,2024-05-14 20:29:00,Tuesday,5417.42,0
USER_0481,MERCH_070,TXN_00001668,2024-05-14 20:57:00,Tuesday,9542.79,0
USER_0189,MERCH_070,TXN_00000165,2024-05-14 22:03:00,Tuesday,2328.66,0
USER_0416,MERCH_064,TXN_00004373,2024-05-14 22:10:00,Tuesday,18471.46,1
USER_0135,MERCH_068,TXN_00004929,2024-05-14 23:40:00,Tuesday,16551.68,1
USER_0155,MERCH_063,TXN_00004448,2024-05-15 01:41:00,Wednesday,17553.38,1
USER_0171,MERCH_011,TXN_00002635,2024-05-15 04:33:00,Wednesday,11444.74,0
USER_0001,MERCH_007,TXN_00004713,2024-05-15 07:50:00,Wednesday,13774.05,1
USER_0098,MERCH_027,TXN_00001936,2024-05-15 08:30:00,Wednesday,1783.95,0
USER_0260,MERCH_089,TXN_00000381,2024-05-15 09:44:00,Wednesday,4758.34,0
USER_0327,MERCH_077,TXN_00000433,2024-05-15 09:59:00,Wednesday,3707.87,0
USER_0477,MERCH_068,TXN_00002350,2024-05-15 10:07:00,Wednesday,2849.4,0
USER_0078,MERCH_028,TXN_00002079,2024-05-15 10:39:00,Wednesday,12084.56,0
USER_0248,MERCH_015,TXN_00004070,2024-05-15 11:00:00,Wednesday,18078.89,1
USER_0333,MERCH_100,TXN_00004268,2024-05-15 11:00:00,Wednesday,18611.55,1
USER_0384,MERCH_029,TXN_00001472,2024-05-15 12:00:00,Wednesday,6954.17,0
USER_0295,MERCH_013,TXN_00001984,2024-05-15 12:37:00,Wednesday,7326.53,0
USER_0130,MERCH_062,TXN_00000734,2024-05-15 12:56:00,Wednesday,5666.86,0
USER_0366,MERCH_003,TXN_00002251,2024-05-15 14:24:00,Wednesday,4054.04,0
USER_0446,MERCH_090,TXN_00001916,2024-05-15 14:57:00,Wednesday,6230.91,0
USER_0355,MERCH_031,TXN_00001702,2024-05-15 15:05:00,Wednesday,4539.5,0
USER_0044,MERCH_074,TXN_00002863,2024-05-15 15:23:00,Wednesday,5068.49,0
USER_0137,MERCH_048,TXN_00001143,2024-05-15 15:40:00,Wednesday,2061.28,0
USER_0194,MERCH_096,TXN_00004186,2024-05-15 16:00:00,Wednesday,17037.7,1
USER_0055,MERCH_032,TXN_00003993,2024-05-15 16:49:00,Wednesday,3650.18,0
USER_0096,MERCH_086,TXN_00000233,2024-05-15 17:04:00,Wednesday,11809.03,0
USER_0272,MERCH_068,TXN_00001964,2024-05-15 17:34:00,Wednesday,7630.14,0
USER_0143,MERCH_033,TXN_00002732,2024-05-15 19:16:00,Wednesday,1374.41,0
USER_0200,MERCH_052,TXN_00003763,2024-05-15 19:25:00,Wednesday,2812.93,0
USER_0001,MERCH_007,TXN_00004721,2024-05-15 19:26:00,Wednesday,15616.1,1
USER_0457,MERCH_038,TXN_00002792,2024-05-15 20:28:00,Wednesday,6347.59,0
USER_0442,MERCH_017,TXN_00001429,2024-05-15 20:47:00,Wednesday,4702.03,0
USER_0001,MERCH_007,TXN_00004714,2024-05-15 22:36:00,Wednesday,15341.73,1
USER_0357,MERCH_035,TXN_00002537,2024-05-15 22:48:00,Wednesday,10667.19,0
USER_0001,MERCH_007,TXN_00004723,2024-05-15 23:40:00,Wednesday,12292.05,1
USER_0346,MERCH_097,TXN_00002594,2024-05-16 02:25:00,Thursday,6082.77,0
USER_0145,MERCH_059,TXN_00002873,2024-05-16 02:42:00,Thursday,4721.4,0
USER_0001,MERCH_007,TXN_00004720,2024-05-16 05:59:00,Thursday,9865.0,1
USER_0153,MERCH_009,TXN_00001054,2024-05-16 06:42:00,Thursday,1632.14,0
USER_0360,MERCH_098,TXN_00003510,2024-05-16 09:14:00,Thursday,8965.94,0
USER_0001,MERCH_007,TXN_00004722,2024-05-16 09:43:00,Thursday,13202.36,1
USER_0431,MERCH_094,TXN_00004130,2024-05-16 10:00:00,Thursday,16763.84,1
USER_0176,MERCH_098,TXN_00001959,2024-05-16 10:27:00,Thursday,7753.27,0
USER_0104,MERCH_014,TXN_00002553,2024-05-16 11:39:00,Thursday,6722.77,0
USER_0248,MERCH_015,TXN_00004071,2024-05-16 12:00:00,Thursday,17817.94,1
USER_0029,MERCH_091,TXN_00003533,2024-05-16 13:13:00,Thursday,6681.55,0
USER_0242,MERCH_023,TXN_00002300,2024-05-16 13:43:00,Thursday,6787.3,0
USER_0056,MERCH_056,TXN_00000276,2024-05-16 13:48:00,Thursday,1316.7,0
USER_0309,MERCH_078,TXN_00002907,2024-05-16 13:54:00,Thursday,5854.45,0
USER_0336,MERCH_086,TXN_00000581,2024-05-16 14:52:00,Thursday,2560.43,0
USER_0001,MERCH_007,TXN_00004717,2024-05-16 14:58:00,Thursday,9016.99,1
USER_0442,MERCH_002,TXN_00000447,2024-05-16 16:24:00,Thursday,9253.55,0
USER_0445,MERCH_016,TXN_00003647,2024-05-16 16:28:00,Thursday,2121.17,0
USER_0418,MERCH_001,TXN_00003329,2024-05-16 16:48:00,Thursday,7097.26,0
USER_0118,MERCH_080,TXN_00004008,2024-05-16 17:00:00,Thursday,2517.57,0
USER_0073,MERCH_100,TXN_00000484,2024-05-16 17:04:00,Thursday,7593.46,0
USER_0333,MERCH_100,TXN_00004269,2024-05-16 18:00:00,Thursday,15906.34,1
USER_0190,MERCH_073,TXN_00003518,2024-05-16 18:14:00,Thursday,5021.35,0
USER_0448,MERCH_094,TXN_00002070,2024-05-16 18:57:00,Thursday,7037.07,0
USER_0451,MERCH_001,TXN_00003471,2024-05-16 19:15:00,Thursday,1019.45,0
USER_0001,MERCH_007,TXN_00004718,2024-05-16 19:15:00,Thursday,12610.95,1
USER_0458,MERCH_010,TXN_00003757,2024-05-16 19:18:00,Thursday,6661.08,0
USER_0001,MERCH_007,TXN_00004719,2024-05-16 19:54:00,Thursday,14246.18,1
USER_0415,MERCH_061,TXN_00000221,2024-05-17 03:43:00,Friday,14891.09,0
USER_0001,MERCH_007,TXN_00004716,2024-05-17 04:56:00,Friday,16868.71,1
USER_0001,MERCH_007,TXN_00004715,2024-05-17 05:21:00,Friday,9399.12,1
USER_0276,MERCH_025,TXN_00001721,2024-05-17 09:13:00,Friday,7635.16,0
USER_0329,MERCH_053,TXN_00002497,2024-05-17 09:14:00,Friday,2890.85,0
USER_0398,MERCH_019,TXN_00002220,2024-05-17 09:17:00,Friday,4251.55,0
USER_0098,MERCH_087,TXN_00001522,2024-05-17 09:52:00,Friday,3113.61,0
USER_0333,MERCH_100,TXN_00004270,2024-05-17 10:00:00,Friday,18429.1,1
USER_0012,MERCH_099,TXN_00002439,2024-05-17 10:15:00,Friday,4506.79,0
USER_0074,MERCH_019,TXN_00002368,2024-05-17 10:20:00,Friday,10651.69,0
USER_0003,MERCH_076,TXN_00001784,2024-05-17 10:58:00,Friday,7450.95,0
USER_0248,MERCH_015,TXN_00004072,2024-05-17 11:00:00,Friday,16685.67,1
USER_0431,MERCH_094,TXN_00004131,2024-05-17 12:00:00,Friday,18139.65,1
USER_0223,MERCH_012,TXN_00000673,2024-05-17 12:05:00,Friday,6071.46,0
USER_0312,MERCH_004,TXN_00002705,2024-05-17 12:16:00,Friday,7131.2,0
USER_0487,MERCH_090,TXN_00001336,2024-05-17 12:28:00,Friday,5612.13,0
USER_0174,MERCH_027,TXN_00001237,2024-05-17 12:51:00,Friday,2199.52,0
USER_0241,MERCH_040,TXN_00001226,2024-05-17 13:00:00,Friday,5603.74,0
USER_0146,MERCH_055,TXN_00001771,2024-05-17 13:39:00,Friday,7540.16,0
USER_0168,MERCH_037,TXN_00001073,2024-05-17 15:11:00,Friday,3641.24,0
USER_0452,MERCH_080,TXN_00002453,2024-05-17 15:39:00,Friday,1937.48,0
USER_0079,MERCH_038,TXN_00003289,2024-05-17 15:49:00,Friday,6412.15,0
USER_0164,MERCH_058,TXN_00002112,2024-05-17 16:31:00,Friday,4423.61,0
USER_0177,MERCH_011,TXN_00001851,2024-05-17 17:19:00,Friday,3207.37,0
USER_0010,MERCH_078,TXN_00002471,2024-05-17 17:36:00,Friday,1453.88,0
USER_0469,MERCH_077,TXN_00003858,2024-05-17 17:58:00,Friday,4977.81,0
USER_0017,MERCH_096,TXN_00001166,2024-05-17 17:58:00,Friday,12211.6,0
USER_0060,MERCH_057,TXN_00001663,2024-05-17 18:22:00,Friday,4055.67,0
USER_0025,MERCH_037,TXN_00002173,2024-05-17 18:29:00,Friday,4812.14,0
USER_0434,MERCH_017,TXN_00002263,2024-05-17 18:36:00,Friday,4236.84,0
USER_0438,MERCH_001,TXN_00002766,2024-05-17 18:59:00,Friday,1509.88,0
USER_0128,MERCH_052,TXN_00003710,2024-05-17 20:10:00,Friday,4090.72,0
USER_0054,MERCH_035,TXN_00001465,2024-05-17 22:59:00,Friday,7348.89,0
USER_0001,MERCH_007,TXN_00004724,2024-05-17 23:34:00,Friday,12350.06,1
USER_0481,MERCH_081,TXN_00004560,2024-05-18 01:04:00,Saturday,17631.55,1
USER_0223,MERCH_049,TXN_00004622,2024-05-18 02:55:00,Saturday,18132.51,1
USER_0402,MERCH_064,TXN_00004320,2024-05-18 04:41:00,Saturday,16909.82,1
USER_0130,MERCH_003,TXN_00004592,2024-05-18 06:45:00,Saturday,19111.94,1
USER_0283,MERCH_042,TXN_00003786,2024-05-18 07:37:00,Saturday,5885.11,0
USER_0038,MERCH_050,TXN_00002780,2024-05-18 08:00:00,Saturday,1412.42,0
USER_0236,MERCH_051,TXN_00003538,2024-05-18 09:43:00,Saturday,6403.98,0
USER_0118,MERCH_080,TXN_00004009,2024-05-18 10:00:00,Saturday,4614.04,0
USER_0384,MERCH_038,TXN_00003023,2024-05-18 10:34:00,Saturday,4048.08,0
USER_0048,MERCH_084,TXN_00000421,2024-05-18 10:42:00,Saturday,9159.51,0
USER_0305,MERCH_006,TXN_00003331,2024-05-18 10:49:00,Saturday,3095.05,0
USER_0431,MERCH_094,TXN_00004132,2024-05-18 11:00:00,Saturday,18436.24,1
USER_0434,MERCH_082,TXN_00001188,2024-05-18 11:34:00,Saturday,13474.38,0
USER_0078,MERCH_031,TXN_00004446,2024-05-18 11:35:00,Saturday,16067.08,1
USER_0194,MERCH_099,TXN_00001287,2024-05-18 12:58:00,Saturday,1639.71,0
USER_0141,MERCH_041,TXN_00004151,2024-05-18 13:00:00,Saturday,3811.27,0
USER_0314,MERCH_005,TXN_00004205,2024-05-18 13:00:00,Saturday,4425.53,0
USER_0236,MERCH_031,TXN_00003790,2024-05-18 13:28:00,Saturday,1580.96,0
USER_0382,MERCH_040,TXN_00000541,2024-05-18 14:16:00,Saturday,4246.32,0
USER_0150,MERCH_081,TXN_00002435,2024-05-18 14:48:00,Saturday,7114.27,0
USER_0269,MERCH_067,TXN_00000209,2024-05-18 14:58:00,Saturday,3861.39,0
USER_0117,MERCH_023,TXN_00003651,2024-05-18 15:04:00,Saturday,5387.8,0
USER_0178,MERCH_053,TXN_00002175,2024-05-18 15:29:00,Saturday,13371.43,0
USER_0114,MERCH_017,TXN_00000467,2024-05-18 15:43:00,Saturday,5512.8,0
USER_0298,MERCH_089,TXN_00000385,2024-05-18 16:25:00,Saturday,5756.89,0
USER_0176,MERCH_054,TXN_00000728,2024-05-18 16:29:00,Saturday,1222.16,0
USER_0306,MERCH_030,TXN_00000721,2024-05-18 17:12:00,Saturday,4923.88,0
USER_0470,MERCH_025,TXN_00001313,2024-05-18 17:31:00,Saturday,3910.74,0
USER_0231,MERCH_088,TXN_00004496,2024-05-18 17:36:00,Saturday,16379.4,1
USER_0131,MERCH_076,TXN_00001059,2024-05-18 17:44:00,Saturday,10216.11,0
USER_0468,MERCH_053,TXN_00000521,2024-05-18 17:52:00,Saturday,6540.43,0
USER_0039,MERCH_062,TXN_00003343,2024-05-18 18:17:00,Saturday,7344.9,0
USER_0300,MERCH_014,TXN_00000532,2024-05-18 19:35:00,Saturday,5263.35,0
USER_0447,MERCH_088,TXN_00002024,2024-05-18 21:36:00,Saturday,4084.88,0
USER_0323,MERCH_081,TXN_00004478,2024-05-18 22:13:00,Saturday,16687.28,1
USER_0383,MERCH_031,TXN_00004417,2024-05-18 22:25:00,Saturday,19749.71,1
USER_0089,MERCH_097,TXN_00004306,2024-05-19 04:32:00,Sunday,19772.32,1
USER_0034,MERCH_033,TXN_00003679,2024-05-19 04:46:00,Sunday,1585.84,0
USER_0060,MERCH_072,TXN_00003663,2024-05-19 06:28:00,Sunday,5198.48,0
USER_0084,MERCH_051,TXN_00003544,2024-05-19 07:39:00,Sunday,5569.19,0
USER_0420,MERCH_048,TXN_00003082,2024-05-19 09:09:00,Sunday,1882.32,0
USER_0076,MERCH_002,TXN_00002519,2024-05-19 09:34:00,Sunday,5612.37,0
USER_0326,MERCH_022,TXN_00001329,2024-05-19 10:07:00,Sunday,3395.06,0
USER_0472,MERCH_014,TXN_00001761,2024-05-19 10:08:00,Sunday,2134.65,0
USER_0347,MERCH_060,TXN_00004963,2024-05-19 10:12:00,Sunday,16656.87,1
USER_0024,MERCH_019,TXN_00003280,2024-05-19 10:30:00,Sunday,6345.55,0
USER_0398,MERCH_096,TXN_00002201,2024-05-19 11:02:00,Sunday,2563.96,0
USER_0135,MERCH_075,TXN_00000647,2024-05-19 11:41:00,Sunday,5113.75,0
USER_0183,MERCH_075,TXN_00003825,2024-05-19 11:52:00,Sunday,6043.23,0
USER_0122,MERCH_095,TXN_00000939,2024-05-19 12:57:00,Sunday,4296.93,0
USER_0347,MERCH_060,TXN_00004956,2024-05-19 13:05:00,Sunday,9422.79,1
USER_0235,MERCH_024,TXN_00003319,2024-05-19 13:36:00,Sunday,1791.93,0
USER_0347,MERCH_060,TXN_00004953,2024-05-19 14:00:00,Sunday,16104.64,1
USER_0095,MERCH_086,TXN_00003697,2024-05-19 14:08:00,Sunday,1669.24,0
USER_0252,MERCH_074,TXN_00000376,2024-05-19 14:17:00,Sunday,3750.55,0
USER_0274,MERCH_099,TXN_00003816,2024-05-19 14:18:00,Sunday,3015.58,0
USER_0284,MERCH_049,TXN_00004356,2024-05-19 14:22:00,Sunday,18880.01,1
USER_0221,MERCH_016,TXN_00001028,2024-05-19 14:28:00,Sunday,1230.02,0
USER_0367,MERCH_094,TXN_00003055,2024-05-19 15:23:00,Sunday,6753.83,0
USER_0158,MERCH_007,TXN_00003242,2024-05-19 15:35:00,Sunday,1773.24,0
USER_0390,MERCH_016,TXN_00001778,2024-05-19 15:49:00,Sunday,4321.35,0
USER_0328,MERCH_024,TXN_00003674,2024-05-19 16:54:00,Sunday,6683.25,0
USER_0347,MERCH_060,TXN_00004958,2024-05-19 17:19:00,Sunday,9550.63,1
USER_0177,MERCH_043,TXN_00000133,2024-05-19 17:29:00,Sunday,14087.34,0
USER_0395,MERCH_011,TXN_00004310,2024-05-19 19:21:00,Sunday,16319.42,1
USER_0341,MERCH_007,TXN_00003910,2024-05-19 19:50:00,Sunday,1602.12,0
USER_0487,MERCH_043,TXN_00000455,2024-05-19 19:54:00,Sunday,3152.57,0
USER_0347,MERCH_060,TXN_00004964,2024-05-19 20:33:00,Sunday,17415.06,1
USER_0292,MERCH_086,TXN_00002928,2024-05-19 20:37:00,Sunday,12136.95,0
